location_name,MOH,smell_category,year,centroid_lat,centroid_lon,no_smells
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1905,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1906,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1913,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1915,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1919,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1920,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1923,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1924,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1925,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1928,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",sewer,1929,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1930,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1931,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1935,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1936,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",sewer,1937,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1939,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1941,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1942,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1943,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1944,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1945,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1946,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1947,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1948,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1949,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1950,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1951,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1952,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1953,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1954,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1955,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1956,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1957,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1958,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1959,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",sewer,1960,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1961,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1962,51.585658,0.075864,3
Redbridge,"Ilford (London, England). Borough Council.",sewer,1963,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Borough Council.",sewer,1964,51.585658,0.075864,1
Redbridge,"Redbridge (London, England). Borough Council.",sewer,1965,51.585658,0.075864,2
Redbridge,"Redbridge (London, England). Borough Council.",sewer,1966,51.585658,0.075864,2
Redbridge,"Redbridge (London, England). Borough Council.",sewer,1967,51.585658,0.075864,2
Redbridge,"Redbridge (London, England). Borough Council.",sewer,1968,51.585658,0.075864,2
Redbridge,"Redbridge (London, England). Borough Council.",sewer,1969,51.585658,0.075864,2
Redbridge,"Chigwell (London, England). Urban District Council.",sewer,1970,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",sewer,1971,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",sewer,1972,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",thames_water,1909,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",thames_water,1911,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",thames_water,1912,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1938,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1939,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1945,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1960,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1961,51.585658,0.075864,1
Redbridge,"Chigwell (London, England). Urban District Council.",thames_water,1962,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",trade,1925,51.585658,0.075864,1
Redbridge,"Wanstead and Woodford (London, England). Borough Council.",trade,1951,51.585658,0.075864,1
Redbridge,"Wanstead and Woodford (London, England). Borough Council.",trade,1952,51.585658,0.075864,2
Redbridge,"Ilford (London, England). Urban District Council.",waste_rubbish,1900,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",waste_rubbish,1913,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Urban District Council.",waste_rubbish,1924,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",waste_rubbish,1957,51.585658,0.075864,1
Redbridge,"Ilford (London, England). Borough Council.",waste_rubbish,1961,51.585658,0.075864,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1856,51.474239,-0.074055,5
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1857,51.474239,-0.074055,14
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1858,51.474239,-0.074055,12
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",Uncategorised,1859,51.474239,-0.074055,29
Southwark,"Bermondsey (London, England). Parish. Vestry.",Uncategorised,1860,51.474239,-0.074055,9
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",Uncategorised,1864,51.474239,-0.074055,3
Southwark,"St. Saviours District (London, England). Board of Works.",Uncategorised,1871,51.474239,-0.074055,4
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",Uncategorised,1874,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1878,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",Uncategorised,1880,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",Uncategorised,1884,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",Uncategorised,1885,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1887,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1888,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1893,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1894,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1895,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",Uncategorised,1896,51.474239,-0.074055,3
Southwark,"Camberwell (London, England). Parish. Vestry.",Uncategorised,1897,51.474239,-0.074055,1
Southwark,"Newington (London, England). Parish. Vestry.",Uncategorised,1898,51.474239,-0.074055,2
Southwark,"Newington (London, England). Parish. Vestry.",Uncategorised,1899,51.474239,-0.074055,2
Southwark,"Southwark (London, England). Metropolitan Borough.",Uncategorised,1903,51.474239,-0.074055,6
Southwark,"Southwark (London, England). Metropolitan Borough.",Uncategorised,1905,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",Uncategorised,1906,51.474239,-0.074055,4
Southwark,"Southwark (London, England). Metropolitan Borough.",Uncategorised,1908,51.474239,-0.074055,4
Southwark,"Southwark (London, England). Metropolitan Borough.",Uncategorised,1909,51.474239,-0.074055,3
Southwark,"Camberwell (London, England). Metropolitan Borough.",Uncategorised,1913,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",Uncategorised,1914,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Metropolitan Borough.",Uncategorised,1915,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",Uncategorised,1924,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",Uncategorised,1935,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",Uncategorised,1937,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",Uncategorised,1944,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",Uncategorised,1950,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",Uncategorised,1953,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",air_gas,1856,51.474239,-0.074055,6
Southwark,"Rotherhithe (London, England). Parish Council.",air_gas,1857,51.474239,-0.074055,8
Southwark,"Rotherhithe (London, England). Parish Council.",air_gas,1858,51.474239,-0.074055,11
Southwark,"Rotherhithe (London, England). Parish Council.",air_gas,1859,51.474239,-0.074055,6
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",air_gas,1864,51.474239,-0.074055,3
Southwark,"St. Saviours District (London, England). Board of Works.",air_gas,1871,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",air_gas,1882,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",air_gas,1884,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Parish. Vestry.",air_gas,1896,51.474239,-0.074055,3
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",air_gas,1898,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",air_gas,1904,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",air_gas,1905,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",air_gas,1912,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",air_gas,1913,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",air_gas,1936,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",air_gas,1950,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",air_gas,1952,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",air_gas,1956,51.474239,-0.074055,6
Southwark,"Camberwell (London, England). Metropolitan Borough.",air_gas,1958,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",air_gas,1960,51.474239,-0.074055,2
Southwark,"Camberwell (London, England). Metropolitan Borough.",air_gas,1963,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",animal,1857,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Parish. Vestry.",animal,1858,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",animal,1887,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",animal,1949,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",animal,1950,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",decomposition,1857,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",decomposition,1858,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",decomposition,1859,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",decomposition,1898,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",decomposition,1950,51.474239,-0.074055,1
Southwark,"Southwark (London, England). London Borough.",disinfectant,1968,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Parish. Vestry.",factory_fuel,1856,51.474239,-0.074055,4
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",factory_fuel,1857,51.474239,-0.074055,5
Southwark,"Bermondsey (London, England). Parish. Vestry.",factory_fuel,1858,51.474239,-0.074055,3
Southwark,"Rotherhithe (London, England). Parish Council.",factory_fuel,1859,51.474239,-0.074055,4
Southwark,"Bermondsey (London, England). Parish. Vestry.",factory_fuel,1860,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",factory_fuel,1864,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",factory_fuel,1885,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",factory_fuel,1887,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",factory_fuel,1896,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",factory_fuel,1898,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",factory_fuel,1902,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",factory_fuel,1907,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",factory_fuel,1909,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",factory_fuel,1911,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",factory_fuel,1912,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",factory_fuel,1946,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",factory_fuel,1948,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",factory_fuel,1949,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",food,1856,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",food,1857,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",food,1859,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Parish. Vestry.",food,1860,51.474239,-0.074055,4
Southwark,"St. Saviours District (London, England). Board of Works.",food,1876,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",food,1879,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",food,1880,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",food,1895,51.474239,-0.074055,1
Southwark,"Newington (London, England). Parish. Vestry.",food,1899,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",food,1903,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",food,1905,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",food,1907,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",food,1910,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",food,1917,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",food,1924,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",food,1938,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Metropolitan Borough.",food,1947,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",food,1951,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",food,1954,51.474239,-0.074055,1
Southwark,"Southwark (London, England). London Borough.",food,1965,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",habitation,1856,51.474239,-0.074055,3
Southwark,"Rotherhithe (London, England). Parish Council.",habitation,1857,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",habitation,1858,51.474239,-0.074055,8
Southwark,"St. Saviours District (London, England). Board of Works.",habitation,1859,51.474239,-0.074055,4
Southwark,"Bermondsey (London, England). Parish. Vestry.",habitation,1860,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",habitation,1864,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",habitation,1871,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",habitation,1875,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",habitation,1879,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",habitation,1880,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",habitation,1881,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",habitation,1883,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",habitation,1896,51.474239,-0.074055,1
Southwark,"Newington (London, England). Parish. Vestry.",habitation,1898,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",habitation,1899,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",habitation,1912,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",habitation,1913,51.474239,-0.074055,2
Southwark,"Camberwell (London, England). Metropolitan Borough.",habitation,1914,51.474239,-0.074055,5
Southwark,"Bermondsey (London, England). Metropolitan Borough.",habitation,1950,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",habitation,1954,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",no_smell,1857,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",no_smell,1858,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",no_smell,1859,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",no_smell,1888,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",school,1895,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",school,1898,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",school,1907,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1856,51.474239,-0.074055,16
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",sewer,1857,51.474239,-0.074055,13
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1858,51.474239,-0.074055,20
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",sewer,1859,51.474239,-0.074055,14
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1860,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1868,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",sewer,1871,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1875,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1880,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1882,51.474239,-0.074055,1
Southwark,"St. Saviours District (London, England). Board of Works.",sewer,1883,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1884,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1888,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1892,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",sewer,1893,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1894,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1895,51.474239,-0.074055,5
Southwark,"Camberwell (London, England). Parish. Vestry.",sewer,1896,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",sewer,1897,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",sewer,1900,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",sewer,1902,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",sewer,1903,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",sewer,1904,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",sewer,1905,51.474239,-0.074055,3
Southwark,"Southwark (London, England). Metropolitan Borough.",sewer,1906,51.474239,-0.074055,4
Southwark,"Bermondsey (London, England). Metropolitan Borough.",sewer,1907,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Metropolitan Borough.",sewer,1912,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",sewer,1914,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",sewer,1929,51.474239,-0.074055,2
Southwark,"Camberwell (London, England). Metropolitan Borough.",sewer,1933,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",sewer,1937,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",sewer,1946,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1856,51.474239,-0.074055,5
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1857,51.474239,-0.074055,6
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1858,51.474239,-0.074055,4
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1859,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Parish. Vestry.",thames_water,1860,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1869,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",thames_water,1871,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",thames_water,1878,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",thames_water,1892,51.474239,-0.074055,1
Southwark,"Newington (London, England). Parish. Vestry.",thames_water,1895,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",thames_water,1896,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",thames_water,1902,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",thames_water,1914,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",thames_water,1935,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",thames_water,1938,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",thames_water,1951,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",trade,1856,51.474239,-0.074055,2
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",trade,1857,51.474239,-0.074055,7
Southwark,"Rotherhithe (London, England). Parish Council.",trade,1858,51.474239,-0.074055,8
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",trade,1859,51.474239,-0.074055,5
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1860,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1863,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",trade,1864,51.474239,-0.074055,3
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",trade,1873,51.474239,-0.074055,1
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",trade,1874,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1880,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1884,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1886,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1892,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",trade,1894,51.474239,-0.074055,3
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1895,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",trade,1896,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1906,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1907,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1908,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1910,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",trade,1912,51.474239,-0.074055,3
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1914,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1915,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1923,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1933,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1935,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1938,51.474239,-0.074055,2
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1947,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1950,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",trade,1952,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1953,51.474239,-0.074055,2
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1956,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",trade,1964,51.474239,-0.074055,1
Southwark,"Southwark (London, England). London Borough.",trade,1970,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1856,51.474239,-0.074055,7
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",waste_excrement,1857,51.474239,-0.074055,6
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1858,51.474239,-0.074055,4
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1859,51.474239,-0.074055,5
Southwark,"Bermondsey (London, England). Parish. Vestry.",waste_excrement,1860,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1863,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1865,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_excrement,1872,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",waste_excrement,1884,51.474239,-0.074055,1
Southwark,"Southwark (London, England). Metropolitan Borough.",waste_excrement,1904,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",waste_excrement,1913,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_rubbish,1856,51.474239,-0.074055,1
Southwark,"Rotherhithe (London, England). Parish Council.",waste_rubbish,1857,51.474239,-0.074055,2
Southwark,"Rotherhithe (London, England). Parish Council.",waste_rubbish,1858,51.474239,-0.074055,4
Southwark,"Rotherhithe (London, England). Parish Council.",waste_rubbish,1859,51.474239,-0.074055,5
Southwark,"Bermondsey (London, England). Parish. Vestry.",waste_rubbish,1860,51.474239,-0.074055,3
Southwark,"St. George the Martyr (Southwark, London, England). Parish Council.",waste_rubbish,1867,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Parish. Vestry.",waste_rubbish,1882,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Parish. Vestry.",waste_rubbish,1896,51.474239,-0.074055,1
