location_name,smell_category,year,centroid_lat,centroid_lon,no_smells
City of London,Uncategorised,1933,51.514414,-0.092438,1
City of London,Uncategorised,1934,51.514414,-0.092438,1
City of London,Uncategorised,1935,51.514414,-0.092438,1
City of London,Uncategorised,1936,51.514414,-0.092438,4
City of London,Uncategorised,1937,51.514414,-0.092438,1
City of London,Uncategorised,1938,51.514414,-0.092438,1
City of London,Uncategorised,1944,51.514414,-0.092438,1
City of London,Uncategorised,1946,51.514414,-0.092438,3
City of London,Uncategorised,1947,51.514414,-0.092438,1
City of London,Uncategorised,1952,51.514414,-0.092438,1
City of London,Uncategorised,1954,51.514414,-0.092438,1
City of London,Uncategorised,1956,51.514414,-0.092438,1
City of London,Uncategorised,1957,51.514414,-0.092438,1
City of London,Uncategorised,1958,51.514414,-0.092438,2
City of London,Uncategorised,1960,51.514414,-0.092438,1
City of London,Uncategorised,1962,51.514414,-0.092438,3
City of London,Uncategorised,1963,51.514414,-0.092438,1
City of London,Uncategorised,1970,51.514414,-0.092438,1
City of London,Uncategorised,1972,51.514414,-0.092438,1
City of London,Uncategorised,1973,51.514414,-0.092438,1
City of London,air_gas,1848,51.514414,-0.092438,3
City of London,air_gas,1849,51.514414,-0.092438,4
City of London,air_gas,1850,51.514414,-0.092438,2
City of London,air_gas,1852,51.514414,-0.092438,1
City of London,air_gas,1856,51.514414,-0.092438,1
City of London,air_gas,1904,51.514414,-0.092438,1
City of London,air_gas,1908,51.514414,-0.092438,2
City of London,air_gas,1912,51.514414,-0.092438,1
City of London,air_gas,1922,51.514414,-0.092438,1
City of London,air_gas,1926,51.514414,-0.092438,3
City of London,air_gas,1935,51.514414,-0.092438,1
City of London,air_gas,1954,51.514414,-0.092438,1
City of London,animal,1849,51.514414,-0.092438,1
City of London,animal,1901,51.514414,-0.092438,1
City of London,animal,1904,51.514414,-0.092438,1
City of London,animal,1924,51.514414,-0.092438,1
City of London,animal,1944,51.514414,-0.092438,2
City of London,decomposition,1891,51.514414,-0.092438,1
City of London,decomposition,1924,51.514414,-0.092438,1
City of London,decomposition,1937,51.514414,-0.092438,1
City of London,decomposition,1944,51.514414,-0.092438,1
City of London,decomposition,1947,51.514414,-0.092438,1
City of London,decomposition,1948,51.514414,-0.092438,1
City of London,decomposition,1965,51.514414,-0.092438,1
City of London,decomposition,1969,51.514414,-0.092438,1
City of London,disinfectant,1958,51.514414,-0.092438,1
City of London,factory_fuel,1901,51.514414,-0.092438,1
City of London,factory_fuel,1902,51.514414,-0.092438,1
City of London,food,1848,51.514414,-0.092438,1
City of London,food,1849,51.514414,-0.092438,1
City of London,food,1850,51.514414,-0.092438,2
City of London,food,1864,51.514414,-0.092438,3
City of London,food,1865,51.514414,-0.092438,2
City of London,food,1891,51.514414,-0.092438,2
City of London,food,1893,51.514414,-0.092438,1
City of London,food,1898,51.514414,-0.092438,1
City of London,food,1899,51.514414,-0.092438,1
City of London,food,1901,51.514414,-0.092438,6
City of London,food,1902,51.514414,-0.092438,2
City of London,food,1903,51.514414,-0.092438,1
City of London,food,1904,51.514414,-0.092438,1
City of London,food,1905,51.514414,-0.092438,2
City of London,food,1906,51.514414,-0.092438,3
City of London,food,1908,51.514414,-0.092438,2
City of London,food,1910,51.514414,-0.092438,9
City of London,food,1912,51.514414,-0.092438,1
City of London,food,1913,51.514414,-0.092438,1
City of London,food,1914,51.514414,-0.092438,4
City of London,food,1916,51.514414,-0.092438,1
City of London,food,1918,51.514414,-0.092438,1
City of London,food,1919,51.514414,-0.092438,1
City of London,food,1921,51.514414,-0.092438,3
City of London,food,1922,51.514414,-0.092438,3
City of London,food,1924,51.514414,-0.092438,3
City of London,food,1925,51.514414,-0.092438,1
City of London,food,1926,51.514414,-0.092438,1
City of London,food,1927,51.514414,-0.092438,1
City of London,food,1928,51.514414,-0.092438,2
City of London,food,1929,51.514414,-0.092438,1
City of London,food,1930,51.514414,-0.092438,2
City of London,food,1931,51.514414,-0.092438,4
City of London,food,1932,51.514414,-0.092438,2
City of London,food,1933,51.514414,-0.092438,4
City of London,food,1934,51.514414,-0.092438,2
City of London,food,1935,51.514414,-0.092438,2
City of London,food,1936,51.514414,-0.092438,2
City of London,food,1937,51.514414,-0.092438,2
City of London,food,1938,51.514414,-0.092438,1
City of London,food,1944,51.514414,-0.092438,2
City of London,food,1949,51.514414,-0.092438,1
City of London,food,1951,51.514414,-0.092438,2
City of London,food,1952,51.514414,-0.092438,1
City of London,food,1953,51.514414,-0.092438,1
City of London,food,1954,51.514414,-0.092438,2
City of London,food,1955,51.514414,-0.092438,2
City of London,food,1957,51.514414,-0.092438,3
City of London,food,1959,51.514414,-0.092438,1
City of London,food,1960,51.514414,-0.092438,3
City of London,food,1962,51.514414,-0.092438,2
City of London,food,1963,51.514414,-0.092438,2
City of London,food,1965,51.514414,-0.092438,2
City of London,food,1966,51.514414,-0.092438,2
City of London,food,1967,51.514414,-0.092438,1
City of London,food,1968,51.514414,-0.092438,4
City of London,food,1969,51.514414,-0.092438,11
City of London,food,1970,51.514414,-0.092438,11
City of London,food,1971,51.514414,-0.092438,1
City of London,food,1972,51.514414,-0.092438,4
City of London,food,1973,51.514414,-0.092438,1
City of London,food,1976,51.514414,-0.092438,1
City of London,food,1978,51.514414,-0.092438,1
City of London,habitation,1848,51.514414,-0.092438,1
City of London,habitation,1849,51.514414,-0.092438,1
City of London,habitation,1850,51.514414,-0.092438,2
City of London,habitation,1852,51.514414,-0.092438,1
City of London,habitation,1869,51.514414,-0.092438,1
City of London,habitation,1891,51.514414,-0.092438,2
City of London,habitation,1899,51.514414,-0.092438,1
City of London,habitation,1901,51.514414,-0.092438,2
City of London,habitation,1902,51.514414,-0.092438,3
City of London,habitation,1903,51.514414,-0.092438,2
City of London,habitation,1904,51.514414,-0.092438,1
City of London,habitation,1908,51.514414,-0.092438,1
City of London,habitation,1910,51.514414,-0.092438,1
City of London,habitation,1917,51.514414,-0.092438,1
City of London,habitation,1920,51.514414,-0.092438,1
City of London,habitation,1950,51.514414,-0.092438,1
City of London,habitation,1969,51.514414,-0.092438,1
City of London,habitation,1972,51.514414,-0.092438,1
City of London,habitation,1973,51.514414,-0.092438,1
City of London,habitation,1976,51.514414,-0.092438,2
City of London,no_smell,1901,51.514414,-0.092438,1
City of London,no_smell,1906,51.514414,-0.092438,8
City of London,no_smell,1921,51.514414,-0.092438,1
City of London,no_smell,1933,51.514414,-0.092438,1
City of London,no_smell,1949,51.514414,-0.092438,1
City of London,no_smell,1952,51.514414,-0.092438,1
City of London,no_smell,1954,51.514414,-0.092438,1
City of London,no_smell,1956,51.514414,-0.092438,2
City of London,no_smell,1957,51.514414,-0.092438,1
City of London,no_smell,1959,51.514414,-0.092438,1
City of London,no_smell,1961,51.514414,-0.092438,1
City of London,no_smell,1962,51.514414,-0.092438,1
City of London,no_smell,1968,51.514414,-0.092438,5
City of London,no_smell,1969,51.514414,-0.092438,7
City of London,no_smell,1970,51.514414,-0.092438,6
City of London,no_smell,1971,51.514414,-0.092438,1
City of London,no_smell,1972,51.514414,-0.092438,1
City of London,no_smell,1973,51.514414,-0.092438,1
City of London,sewer,1849,51.514414,-0.092438,2
City of London,sewer,1850,51.514414,-0.092438,1
City of London,sewer,1905,51.514414,-0.092438,2
City of London,sewer,1907,51.514414,-0.092438,1
City of London,sewer,1908,51.514414,-0.092438,1
City of London,sewer,1910,51.514414,-0.092438,1
City of London,sewer,1911,51.514414,-0.092438,1
City of London,sewer,1912,51.514414,-0.092438,2
City of London,sewer,1913,51.514414,-0.092438,1
City of London,sewer,1914,51.514414,-0.092438,1
City of London,sewer,1915,51.514414,-0.092438,1
City of London,sewer,1919,51.514414,-0.092438,1
City of London,sewer,1920,51.514414,-0.092438,1
City of London,sewer,1922,51.514414,-0.092438,1
City of London,sewer,1923,51.514414,-0.092438,1
City of London,sewer,1924,51.514414,-0.092438,1
City of London,sewer,1925,51.514414,-0.092438,1
City of London,sewer,1926,51.514414,-0.092438,1
City of London,sewer,1927,51.514414,-0.092438,1
City of London,sewer,1928,51.514414,-0.092438,2
City of London,sewer,1929,51.514414,-0.092438,2
City of London,sewer,1930,51.514414,-0.092438,1
City of London,sewer,1931,51.514414,-0.092438,1
City of London,sewer,1932,51.514414,-0.092438,1
City of London,sewer,1933,51.514414,-0.092438,1
City of London,sewer,1934,51.514414,-0.092438,1
City of London,sewer,1935,51.514414,-0.092438,1
City of London,sewer,1936,51.514414,-0.092438,1
City of London,sewer,1937,51.514414,-0.092438,1
City of London,sewer,1938,51.514414,-0.092438,1
City of London,sewer,1954,51.514414,-0.092438,1
City of London,sewer,1955,51.514414,-0.092438,1
City of London,thames_water,1849,51.514414,-0.092438,1
City of London,thames_water,1861,51.514414,-0.092438,5
City of London,thames_water,1891,51.514414,-0.092438,4
City of London,thames_water,1901,51.514414,-0.092438,1
City of London,thames_water,1903,51.514414,-0.092438,1
City of London,thames_water,1914,51.514414,-0.092438,1
City of London,thames_water,1920,51.514414,-0.092438,1
City of London,thames_water,1936,51.514414,-0.092438,1
City of London,thames_water,1947,51.514414,-0.092438,1
City of London,thames_water,1955,51.514414,-0.092438,1
City of London,thames_water,1973,51.514414,-0.092438,1
City of London,thames_water,1976,51.514414,-0.092438,1
City of London,trade,1848,51.514414,-0.092438,1
City of London,trade,1891,51.514414,-0.092438,1
City of London,trade,1903,51.514414,-0.092438,1
City of London,trade,1904,51.514414,-0.092438,1
City of London,trade,1906,51.514414,-0.092438,1
City of London,trade,1908,51.514414,-0.092438,1
City of London,trade,1910,51.514414,-0.092438,1
City of London,trade,1919,51.514414,-0.092438,1
City of London,trade,1926,51.514414,-0.092438,1
City of London,trade,1932,51.514414,-0.092438,1
City of London,trade,1934,51.514414,-0.092438,3
City of London,trade,1962,51.514414,-0.092438,1
City of London,trade,1967,51.514414,-0.092438,1
City of London,trade,1969,51.514414,-0.092438,1
City of London,waste_excrement,1850,51.514414,-0.092438,1
City of London,waste_excrement,1906,51.514414,-0.092438,1
City of London,waste_excrement,1912,51.514414,-0.092438,1
City of London,waste_rubbish,1849,51.514414,-0.092438,1
City of London,waste_rubbish,1850,51.514414,-0.092438,1
City of London,waste_rubbish,1865,51.514414,-0.092438,1
City of London,waste_rubbish,1894,51.514414,-0.092438,1
City of London,waste_rubbish,1895,51.514414,-0.092438,1
City of London,waste_rubbish,1898,51.514414,-0.092438,1
City of London,waste_rubbish,1901,51.514414,-0.092438,3
City of London,waste_rubbish,1903,51.514414,-0.092438,1
City of London,waste_rubbish,1905,51.514414,-0.092438,1
City of London,waste_rubbish,1911,51.514414,-0.092438,1
City of London,waste_rubbish,1912,51.514414,-0.092438,1
City of London,waste_rubbish,1913,51.514414,-0.092438,1
City of London,waste_rubbish,1914,51.514414,-0.092438,1
City of London,waste_rubbish,1921,51.514414,-0.092438,1
City of London,waste_rubbish,1923,51.514414,-0.092438,1
City of London,waste_rubbish,1935,51.514414,-0.092438,1
City of London,waste_rubbish,1947,51.514414,-0.092438,1
City of London,waste_rubbish,1948,51.514414,-0.092438,1
City of London,waste_rubbish,1955,51.514414,-0.092438,1
City of Westminster,Uncategorised,1857,51.513444,-0.160467,2
City of Westminster,Uncategorised,1858,51.513444,-0.160467,9
City of Westminster,Uncategorised,1859,51.513444,-0.160467,27
City of Westminster,Uncategorised,1860,51.513444,-0.160467,6
City of Westminster,Uncategorised,1861,51.513444,-0.160467,4
City of Westminster,Uncategorised,1865,51.513444,-0.160467,3
City of Westminster,Uncategorised,1866,51.513444,-0.160467,3
City of Westminster,Uncategorised,1868,51.513444,-0.160467,1
City of Westminster,Uncategorised,1869,51.513444,-0.160467,1
City of Westminster,Uncategorised,1870,51.513444,-0.160467,1
City of Westminster,Uncategorised,1871,51.513444,-0.160467,2
City of Westminster,Uncategorised,1873,51.513444,-0.160467,1
City of Westminster,Uncategorised,1874,51.513444,-0.160467,1
City of Westminster,Uncategorised,1875,51.513444,-0.160467,3
City of Westminster,Uncategorised,1876,51.513444,-0.160467,2
City of Westminster,Uncategorised,1877,51.513444,-0.160467,1
City of Westminster,Uncategorised,1878,51.513444,-0.160467,1
City of Westminster,Uncategorised,1879,51.513444,-0.160467,1
City of Westminster,Uncategorised,1881,51.513444,-0.160467,1
City of Westminster,Uncategorised,1888,51.513444,-0.160467,1
City of Westminster,Uncategorised,1891,51.513444,-0.160467,1
City of Westminster,Uncategorised,1894,51.513444,-0.160467,1
City of Westminster,Uncategorised,1895,51.513444,-0.160467,1
City of Westminster,Uncategorised,1896,51.513444,-0.160467,2
City of Westminster,Uncategorised,1897,51.513444,-0.160467,3
City of Westminster,Uncategorised,1898,51.513444,-0.160467,4
City of Westminster,Uncategorised,1899,51.513444,-0.160467,1
City of Westminster,Uncategorised,1900,51.513444,-0.160467,1
City of Westminster,Uncategorised,1902,51.513444,-0.160467,1
City of Westminster,Uncategorised,1904,51.513444,-0.160467,5
City of Westminster,Uncategorised,1905,51.513444,-0.160467,3
City of Westminster,Uncategorised,1907,51.513444,-0.160467,3
City of Westminster,Uncategorised,1908,51.513444,-0.160467,2
City of Westminster,Uncategorised,1909,51.513444,-0.160467,1
City of Westminster,Uncategorised,1910,51.513444,-0.160467,1
City of Westminster,Uncategorised,1911,51.513444,-0.160467,1
City of Westminster,Uncategorised,1912,51.513444,-0.160467,1
City of Westminster,Uncategorised,1913,51.513444,-0.160467,1
City of Westminster,Uncategorised,1914,51.513444,-0.160467,2
City of Westminster,Uncategorised,1915,51.513444,-0.160467,1
City of Westminster,Uncategorised,1938,51.513444,-0.160467,1
City of Westminster,Uncategorised,1948,51.513444,-0.160467,3
City of Westminster,Uncategorised,1949,51.513444,-0.160467,3
City of Westminster,Uncategorised,1950,51.513444,-0.160467,2
City of Westminster,Uncategorised,1951,51.513444,-0.160467,4
City of Westminster,Uncategorised,1952,51.513444,-0.160467,1
City of Westminster,Uncategorised,1953,51.513444,-0.160467,2
City of Westminster,Uncategorised,1954,51.513444,-0.160467,1
City of Westminster,Uncategorised,1958,51.513444,-0.160467,1
City of Westminster,Uncategorised,1960,51.513444,-0.160467,2
City of Westminster,Uncategorised,1961,51.513444,-0.160467,1
City of Westminster,Uncategorised,1963,51.513444,-0.160467,2
City of Westminster,Uncategorised,1964,51.513444,-0.160467,1
City of Westminster,Uncategorised,1965,51.513444,-0.160467,2
City of Westminster,Uncategorised,1967,51.513444,-0.160467,1
City of Westminster,Uncategorised,1968,51.513444,-0.160467,1
City of Westminster,Uncategorised,1970,51.513444,-0.160467,1
City of Westminster,Uncategorised,1971,51.513444,-0.160467,1
City of Westminster,air_gas,1857,51.513444,-0.160467,2
City of Westminster,air_gas,1858,51.513444,-0.160467,8
City of Westminster,air_gas,1859,51.513444,-0.160467,6
City of Westminster,air_gas,1860,51.513444,-0.160467,3
City of Westminster,air_gas,1861,51.513444,-0.160467,4
City of Westminster,air_gas,1863,51.513444,-0.160467,1
City of Westminster,air_gas,1864,51.513444,-0.160467,1
City of Westminster,air_gas,1865,51.513444,-0.160467,2
City of Westminster,air_gas,1866,51.513444,-0.160467,2
City of Westminster,air_gas,1870,51.513444,-0.160467,2
City of Westminster,air_gas,1871,51.513444,-0.160467,2
City of Westminster,air_gas,1872,51.513444,-0.160467,2
City of Westminster,air_gas,1873,51.513444,-0.160467,3
City of Westminster,air_gas,1874,51.513444,-0.160467,2
City of Westminster,air_gas,1875,51.513444,-0.160467,2
City of Westminster,air_gas,1880,51.513444,-0.160467,1
City of Westminster,air_gas,1884,51.513444,-0.160467,1
City of Westminster,air_gas,1896,51.513444,-0.160467,1
City of Westminster,air_gas,1898,51.513444,-0.160467,2
City of Westminster,air_gas,1904,51.513444,-0.160467,5
City of Westminster,air_gas,1905,51.513444,-0.160467,1
City of Westminster,air_gas,1908,51.513444,-0.160467,1
City of Westminster,air_gas,1910,51.513444,-0.160467,2
City of Westminster,air_gas,1912,51.513444,-0.160467,1
City of Westminster,air_gas,1920,51.513444,-0.160467,1
City of Westminster,air_gas,1921,51.513444,-0.160467,2
City of Westminster,air_gas,1922,51.513444,-0.160467,1
City of Westminster,air_gas,1923,51.513444,-0.160467,1
City of Westminster,air_gas,1924,51.513444,-0.160467,1
City of Westminster,air_gas,1925,51.513444,-0.160467,1
City of Westminster,air_gas,1926,51.513444,-0.160467,1
City of Westminster,air_gas,1927,51.513444,-0.160467,1
City of Westminster,air_gas,1928,51.513444,-0.160467,1
City of Westminster,air_gas,1929,51.513444,-0.160467,1
City of Westminster,air_gas,1930,51.513444,-0.160467,1
City of Westminster,air_gas,1931,51.513444,-0.160467,1
City of Westminster,air_gas,1948,51.513444,-0.160467,1
City of Westminster,air_gas,1952,51.513444,-0.160467,1
City of Westminster,air_gas,1956,51.513444,-0.160467,1
City of Westminster,air_gas,1966,51.513444,-0.160467,1
City of Westminster,animal,1858,51.513444,-0.160467,5
City of Westminster,animal,1859,51.513444,-0.160467,20
City of Westminster,animal,1860,51.513444,-0.160467,1
City of Westminster,animal,1866,51.513444,-0.160467,1
City of Westminster,animal,1873,51.513444,-0.160467,1
City of Westminster,animal,1874,51.513444,-0.160467,3
City of Westminster,animal,1875,51.513444,-0.160467,3
City of Westminster,animal,1888,51.513444,-0.160467,1
City of Westminster,animal,1902,51.513444,-0.160467,7
City of Westminster,animal,1904,51.513444,-0.160467,6
City of Westminster,animal,1905,51.513444,-0.160467,5
City of Westminster,animal,1906,51.513444,-0.160467,7
City of Westminster,animal,1907,51.513444,-0.160467,3
City of Westminster,animal,1914,51.513444,-0.160467,1
City of Westminster,animal,1920,51.513444,-0.160467,2
City of Westminster,animal,1923,51.513444,-0.160467,1
City of Westminster,animal,1924,51.513444,-0.160467,1
City of Westminster,animal,1925,51.513444,-0.160467,1
City of Westminster,animal,1954,51.513444,-0.160467,2
City of Westminster,animal,1955,51.513444,-0.160467,1
City of Westminster,animal,1956,51.513444,-0.160467,2
City of Westminster,animal,1957,51.513444,-0.160467,1
City of Westminster,animal,1958,51.513444,-0.160467,1
City of Westminster,animal,1959,51.513444,-0.160467,1
City of Westminster,animal,1960,51.513444,-0.160467,1
City of Westminster,animal,1963,51.513444,-0.160467,1
City of Westminster,animal,1964,51.513444,-0.160467,1
City of Westminster,animal,1966,51.513444,-0.160467,1
City of Westminster,decomposition,1858,51.513444,-0.160467,4
City of Westminster,decomposition,1870,51.513444,-0.160467,3
City of Westminster,decomposition,1912,51.513444,-0.160467,1
City of Westminster,disinfectant,1866,51.513444,-0.160467,1
City of Westminster,disinfectant,1956,51.513444,-0.160467,2
City of Westminster,factory_fuel,1859,51.513444,-0.160467,1
City of Westminster,factory_fuel,1879,51.513444,-0.160467,2
City of Westminster,factory_fuel,1935,51.513444,-0.160467,1
City of Westminster,factory_fuel,1951,51.513444,-0.160467,1
City of Westminster,factory_fuel,1958,51.513444,-0.160467,1
City of Westminster,food,1856,51.513444,-0.160467,1
